Rep,Word,Interval,RealTime,Time,F1,F2,F3,F1_s,F2_s,F3_s,Speaker
avada01,avada,b,0.7687316714299449,-0.1125,925.6003211474749,1687.8482258504891,3250.61775232144,915.1074839302237,1680.6595078458165,3238.0436741097633,Clara
avada01,avada,b,0.7749816714299449,-0.10625,931.0543472059674,1710.1983042507013,3222.137929159134,927.9436440484051,1704.731181445162,3203.2092780669313,Clara
avada01,avada,b,0.781231671429945,-0.1,930.0019190250133,1720.8020249420763,3160.6054582064135,927.5319555523514,1711.7983490063768,3171.53906691329,Clara
avada01,avada,b,0.787481671429945,-0.09375,944.0011656064257,1742.913232241277,3131.8738133743223,919.7756026250081,1706.4320678114952,3142.532253881291,Clara
avada01,avada,b,0.7937316714299449,-0.0875,904.532061304214,1688.2262818116392,3127.158345592911,906.6254134943665,1680.4138392505295,3127.0111873480996,Clara
avada01,avada,b,0.799981671429945,-0.08125,881.5069347731677,1648.5010825630911,3138.3611667519535,898.2914904879362,1657.5497894429166,3116.6953067635804,Clara
avada01,avada,b,0.8062316714299449,-0.075,891.6223167243295,1635.9220039540191,3100.926171620765,898.7282678704132,1631.6012919713046,3105.615416440307,Clara
avada01,avada,b,0.812481671429945,-0.06875,903.0235075174779,1610.3807893968035,3077.2984035628906,906.2313792885212,1618.0026719599348,3108.451538304306,Clara
avada01,avada,b,0.818731671429945,-0.0625,920.062470178961,1599.4039743569538,3102.8294665658696,920.1574032150702,1610.370699137291,3124.796232417006,Clara
avada01,avada,b,0.8249816714299449,-0.05625,938.1495390197139,1605.0296556611597,3167.802844834779,932.2425586877993,1615.150055783735,3147.034919133046,Clara
avada01,avada,b,0.831231671429945,-0.05,948.0241156709786,1626.6481966152214,3197.0910413518623,940.7291111715843,1625.3223791909966,3162.646348949466,Clara
avada01,avada,b,0.8374816714299449,-0.04375,946.0461807199508,1644.4080630111116,3169.384913648096,942.885129552444,1637.407226341471,3175.729596781033,Clara
avada01,avada,b,0.843731671429945,-0.0375,940.5113480675491,1649.7961888863106,3158.3450642817784,940.2654398494151,1649.0213935627607,3190.0122133444584,Clara
avada01,avada,b,0.849981671429945,-0.03125,934.2387907607454,1654.1531908639113,3209.0350812590355,932.8278102391154,1662.9657140371144,3219.086491759164,Clara
avada01,avada,b,0.8562316714299449,-0.025,923.7332918890515,1669.3265331136981,3264.5383935816494,921.3130047345752,1682.4578353077377,3260.705134258058,Clara
avada01,avada,b,0.862481671429945,-0.01875,905.9669315539287,1705.9571174837429,3304.1804165253857,911.4289353088326,1713.0952626421188,3315.801608366229,Clara
avada01,avada,b,0.8687316714299449,-0.0125,888.2958454082617,1746.1874483850654,3363.59345631885,909.9436508856173,1755.6853722521362,3363.4149266940844,Clara
avada01,avada,b,0.874981671429945,-0.00625,903.2062334131068,1796.990168522553,3449.2818859870677,924.7076843111575,1809.587547876573,3403.8269355215702,Clara
avada01,avada,b,0.881231671429945,0,950.2590318305495,1869.4635176226918,3435.3019514327066,950.2590318305495,1869.4635176226918,3435.3019514327066,Clara
avada01,avada,non,0.8874816714299449,0.00625,,,,,,,Clara
avada01,avada,non,0.893731671429945,0.0125,,,,,,,Clara
avada01,avada,non,0.8999816714299449,0.01875,,,,,,,Clara
avada01,avada,non,0.906231671429945,0.025,,,,,,,Clara
avada01,avada,non,0.912481671429945,0.03125,,,,,,,Clara
avada01,avada,non,0.9187316714299449,0.0375,,,,,,,Clara
avada01,avada,non,0.924981671429945,0.04375,,,,,,,Clara
avada01,avada,non,0.9312316714299449,0.05,,,,,,,Clara
avada01,avada,c,0.937481671429945,0.05625,632.4195217805038,1867.7395634861025,3397.517332513648,632.4195217805038,1867.7395634861025,3397.517332513648,Clara
avada01,avada,c,0.943731671429945,0.0625,783.0596278389339,1878.8144827937026,3391.2452252360117,727.4638490118568,1871.0640931549449,3397.2597748687313,Clara
avada01,avada,c,0.9499816714299449,0.06875,827.1880309986952,1874.3886228237866,3372.8985088545373,806.5863614187516,1871.7116305260927,3401.810599255338,Clara
avada01,avada,c,0.956231671429945,0.075,857.276869892001,1855.6042548404887,3414.7883084770565,864.2155763314603,1861.1637189594924,3410.7013114317656,Clara
avada01,avada,c,0.9624816714299449,0.08125,912.3860870036814,1864.9757283753083,3449.4411024923957,904.6315433848522,1844.1129987081622,3416.711194164099,Clara
avada01,avada,c,0.968731671429945,0.0875,948.1059723634495,1823.2364620697967,3421.0464150535345,931.9567867924312,1815.6830094814043,3417.851627862359,Clara
avada01,avada,c,0.974981671429945,0.09375,970.4462130476054,1784.3922079192737,3362.7034558747437,952.6180400158795,1802.0208508602543,3406.608233530107,Clara
avada01,avada,c,0.9812316714299449,0.1,955.4196060844012,1778.8877359710527,3408.135798482958,959.0634387962028,1786.2343128615,3401.4830623997077,Clara
avada01,avada,c,0.987481671429945,0.10625,958.9041485485337,1812.475557264111,3405.6709016623363,959.6024126231596,1782.3922302804133,3393.6606432304375,Clara
avada01,avada,c,0.9937316714299449,0.1125,966.0850866488266,1772.8659601760141,3391.1238492604352,953.9957766441553,1754.713513736356,3388.1468542103325,Clara
avada01,avada,c,0.999981671429945,0.11875,947.8552728610566,1715.3977329595202,3367.645811708226,945.6362890183997,1733.8970085706094,3367.1992030794554,Clara
avada01,avada,c,1.006231671429945,0.125,935.6738834893473,1709.9583167217888,3342.8279482697053,939.1884615745812,1711.9803432183182,3353.8145849797893,Clara
avada01,avada,c,1.012481671429945,0.13125,934.0362283733398,1711.456932193067,3319.8148058080046,936.0936041754107,1714.6078618300344,3355.189624820985,Clara
avada01,avada,c,1.018731671429945,0.1375,932.547506371154,1704.273611516494,3359.1120416531694,934.6190184764074,1712.067332641337,3372.1033712442604,Clara
avada01,avada,c,1.024981671429945,0.14375,943.1051729537506,1735.1036453962686,3423.727056655621,933.2578578231345,1712.1413041029266,3395.893512575305,Clara
avada01,avada,c,1.031231671429945,0.15,929.9527464135206,1707.3378785039104,3428.0263334258943,918.5297608849901,1691.1291038922311,3412.287795915874,Clara
avada01,avada,c,1.037481671429945,0.15625,894.3864098491125,1660.2436881625804,3420.9537812535195,897.495519179432,1680.7235721135594,3411.7595770748217,Clara
avada01,avada,c,1.043731671429945,0.1625,868.1474012756631,1654.7254463906813,3391.9845310163755,839.2838761281037,1676.8654654935942,3406.657446023172,Clara
avada01,avada,c,1.0499816714299448,0.16875,755.3178172595356,1688.9346111857942,3332.2314285566026,801.6394040227493,1685.0188420270606,3394.245814751152,Clara
avada01,avada,c,1.056231671429945,0.175,724.2651291367933,1736.801670897348,3422.083520582866,768.4250572912459,1686.980133582386,3396.496947603135,Clara
avada01,avada,c,1.062481671429945,0.18125,807.588169806563,1680.473024340164,3435.2063463183185,787.5669825465717,1677.2182450211112,3385.9497185238556,Clara
avada01,avada,c,1.068731671429945,0.1875,812.7435930255126,1666.4778929601905,3375.3923385617823,812.7435930255126,1666.4778929601905,3375.3923385617823,Clara
kedavra01,kedavra,a,1.2093528156623556,-0.2625,315.42410330979794,1750.2979777837377,3101.1563839611913,497.26932329480525,1934.0016067308,3137.852578142368,Clara
kedavra01,kedavra,a,1.2156028156623555,-0.25625,372.4758037132622,1771.35987212148,3027.2208764105603,370.61285253608895,1772.974258534499,3106.6630806068038,Clara
kedavra01,kedavra,a,1.2218528156623556,-0.25,438.471011661926,1797.6654122694104,3133.4667672735013,400.4373498147989,1787.496558869402,3120.948592634273,Clara
kedavra01,kedavra,a,1.2281028156623557,-0.24375,439.70708966447637,1813.6174391589573,3175.821688073184,407.47985694531326,1794.2937403983487,3133.364425033058,Clara
kedavra01,kedavra,a,1.2343528156623556,-0.2375,398.07507887740496,1794.3732396134146,3154.5590728137004,398.07507887740496,1794.3732396134146,3154.5590728137004,Clara
kedavra01,kedavra,non,1.2406028156623556,-0.23125,,,,,,,Clara
kedavra01,kedavra,non,1.2468528156623555,-0.225,,,,,,,Clara
kedavra01,kedavra,non,1.2531028156623556,-0.21875,,,,,,,Clara
kedavra01,kedavra,non,1.2593528156623557,-0.2125,,,,,,,Clara
kedavra01,kedavra,non,1.2656028156623556,-0.20625,,,,,,,Clara
kedavra01,kedavra,non,1.2718528156623556,-0.2,,,,,,,Clara
kedavra01,kedavra,non,1.2781028156623555,-0.19375,,,,,,,Clara
kedavra01,kedavra,non,1.2843528156623556,-0.1875,,,,,,,Clara
kedavra01,kedavra,non,1.2906028156623557,-0.18125,,,,,,,Clara
kedavra01,kedavra,non,1.2968528156623556,-0.175,,,,,,,Clara
kedavra01,kedavra,b,1.3031028156623556,-0.16875,576.9969422135863,1871.9403798049234,3253.3174034339486,576.9969422135863,1871.9403798049234,3253.3174034339486,Clara
kedavra01,kedavra,b,1.3093528156623555,-0.1625,658.3554147366639,1864.2855312146187,3259.246427223559,636.584138298814,1872.9293135824848,3261.839272848865,Clara
kedavra01,kedavra,b,1.3156028156623556,-0.15625,694.1144941576231,1875.0167065647247,3280.8813113768438,693.0829822158515,1873.9093987827266,3267.7187011011956,Clara
kedavra01,kedavra,b,1.3218528156623557,-0.15,736.0440942578376,1882.4525043007961,3270.955688190941,744.5718428182194,1874.331405803309,3240.0119027467204,Clara
kedavra01,kedavra,b,1.3281028156623556,-0.14375,798.8724537717745,1874.7445642465716,3183.9789623419692,792.7139150851095,1869.7871309292516,3188.9055095610183,Clara
kedavra01,kedavra,b,1.3343528156623556,-0.1375,844.0005057275787,1859.7361931355351,3111.781878150144,838.0026582930474,1856.3821185799798,3135.1468746998094,Clara
kedavra01,kedavra,b,1.3406028156623555,-0.13125,884.3794888240692,1834.6655983578328,3109.6797836073138,886.0569821673697,1833.540345143508,3092.75478534214,Clara
kedavra01,kedavra,b,1.3468528156623556,-0.125,920.7189014494453,1806.2192439371563,3056.8026942689626,926.7706178468555,1808.9589603144266,3066.67634305396,Clara
kedavra01,kedavra,b,1.3531028156623557,-0.11875,983.991054407281,1785.9920386482904,3006.648467795775,957.6854003334292,1780.8303574186266,3040.711592904782,Clara
kedavra01,kedavra,b,1.3593528156623556,-0.1125,1006.8148552233127,1750.2797896704328,3010.2904083022468,977.1730357870279,1735.5339557459108,3041.6184737047824,Clara
kedavra01,kedavra,b,1.3656028156623556,-0.10625,966.2170476891858,1670.3300389190094,3056.9225985237817,986.4166381827093,1695.7690941617955,3058.708503594395,Clara
kedavra01,kedavra,b,1.3718528156623555,-0.1,978.4815007296291,1644.1014632716501,3108.7562650356826,998.7786342296477,1668.1770094613103,3083.663428903795,Clara
kedavra01,kedavra,b,1.3781028156623556,-0.09375,1016.7783233576611,1663.0648688728795,3112.7106833851017,1008.0049030579736,1666.4340863643058,3098.6704343942315,Clara
kedavra01,kedavra,b,1.3843528156623557,-0.0875,1045.8985776484683,1690.905607866304,3104.544353140274,1018.7975564052448,1666.5808251933615,3094.4659771636434,Clara
