Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.72	-55.58	21.60	-160.85	55.08	0.00	0.00	-49.54	69.51	17.29	5.44	-18.07	0.00	0.00	44.13	9.77	-19.83	146.97	-83.82	0.00	0.00	65.53	11.35	-40.38	99.09	66.40	0.00	0.00	77.34	8.95	-56.92	81.55	1.79	0.00	0.00	84.75	14.16	-34.11	-113.69	69.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.58	21.62	-160.86	55.08	0.00	0.00	-49.54	69.51	17.31	5.42	-18.08	0.00	0.00	44.05	9.71	-19.85	147.42	-83.74	0.00	0.00	65.42	11.35	-40.41	99.22	66.41	0.00	0.00	77.26	8.89	-56.93	81.50	1.79	0.00	0.00	85.14	14.27	-34.01	-114.14	69.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.60	21.59	-160.89	55.08	0.00	0.00	-49.47	69.49	17.28	5.38	-18.08	0.00	0.00	43.97	9.58	-19.88	147.83	-83.65	0.00	0.00	65.34	11.27	-40.42	99.32	66.42	0.00	0.00	77.37	8.84	-56.96	81.44	1.81	0.00	0.00	85.06	14.16	-34.08	-114.12	69.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.62	21.59	-160.82	55.06	0.00	0.00	-49.50	69.47	17.34	5.42	-18.07	0.00	0.00	44.03	9.65	-19.82	147.49	-83.62	0.00	0.00	65.22	11.36	-40.37	99.60	66.48	0.00	0.00	77.53	8.96	-56.93	81.50	1.85	0.00	0.00	84.54	14.07	-34.14	-113.74	69.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.59	21.60	-160.85	55.08	0.00	0.00	-49.53	69.50	17.28	5.41	-18.08	0.00	0.00	44.13	9.69	-19.87	147.37	-83.61	0.00	0.00	65.25	11.32	-40.43	99.92	66.46	0.00	0.00	77.44	8.90	-56.98	81.51	1.80	0.00	0.00	84.57	14.02	-34.18	-113.96	69.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.59	21.60	-160.86	55.07	0.00	0.00	-49.48	69.50	17.28	5.39	-18.07	0.00	0.00	44.21	9.71	-19.86	147.07	-83.54	0.00	0.00	65.50	11.25	-40.40	100.36	66.45	0.00	0.00	77.37	8.88	-56.94	81.49	1.78	0.00	0.00	85.12	14.16	-34.07	-114.50	69.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.57	21.62	-160.80	55.06	0.00	0.00	-49.58	69.51	17.30	5.46	-18.06	0.00	0.00	44.15	9.83	-19.82	146.89	-83.46	0.00	0.00	65.42	11.38	-40.36	100.70	66.47	0.00	0.00	77.32	9.07	-56.90	81.53	1.79	0.00	0.00	85.04	14.33	-33.99	-114.55	69.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.56	21.62	-160.86	55.07	0.00	0.00	-49.52	69.53	17.26	5.40	-18.07	0.00	0.00	44.15	9.75	-19.85	146.85	-83.40	0.00	0.00	65.33	11.30	-40.43	100.79	66.48	0.00	0.00	77.36	8.95	-56.94	81.48	1.77	0.00	0.00	84.88	14.13	-34.04	-114.62	69.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.58	21.60	-160.85	55.08	0.00	0.00	-49.50	69.51	17.27	5.39	-18.08	0.00	0.00	44.07	9.70	-19.90	146.96	-83.26	0.00	0.00	65.40	11.26	-40.48	101.04	66.51	0.00	0.00	77.39	8.90	-56.96	81.46	1.75	0.00	0.00	85.11	14.15	-34.05	-114.88	69.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.58	21.59	-160.82	55.06	0.00	0.00	-49.54	69.51	17.30	5.40	-18.07	0.00	0.00	43.96	9.73	-19.86	146.80	-83.13	0.00	0.00	65.35	11.29	-40.44	101.35	66.58	0.00	0.00	77.47	8.96	-56.96	81.45	1.74	0.00	0.00	85.14	14.25	-34.01	-115.00	69.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.60	21.58	-160.80	55.07	0.00	0.00	-49.53	69.50	17.31	5.39	-18.09	0.00	0.00	44.03	9.71	-19.89	146.56	-83.06	0.00	0.00	65.23	11.26	-40.49	101.49	66.63	0.00	0.00	77.47	8.94	-57.04	81.43	1.71	0.00	0.00	84.87	14.19	-34.09	-114.83	69.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.57	21.63	-160.83	55.06	0.00	0.00	-49.52	69.53	17.28	5.40	-18.07	0.00	0.00	44.12	9.77	-19.87	146.69	-83.02	0.00	0.00	65.46	11.28	-40.45	101.86	66.59	0.00	0.00	77.42	8.96	-56.96	81.47	1.66	0.00	0.00	84.86	14.24	-34.04	-114.92	69.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.59	21.60	-160.83	55.07	0.00	0.00	-49.52	69.51	17.30	5.39	-18.08	0.00	0.00	43.99	9.76	-19.90	146.77	-82.85	0.00	0.00	65.54	11.23	-40.47	102.14	66.62	0.00	0.00	77.33	8.90	-56.94	81.42	1.65	0.00	0.00	84.81	14.15	-34.07	-114.97	69.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.57	21.61	-160.83	55.07	0.00	0.00	-49.56	69.53	17.28	5.40	-18.08	0.00	0.00	43.99	9.84	-19.89	146.62	-82.75	0.00	0.00	65.33	11.27	-40.49	102.22	66.68	0.00	0.00	77.46	8.97	-56.96	81.39	1.62	0.00	0.00	84.72	14.14	-34.07	-115.02	69.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.60	21.60	-160.84	55.06	0.00	0.00	-49.49	69.51	17.32	5.36	-18.08	0.00	0.00	44.18	9.80	-19.88	145.93	-82.68	0.00	0.00	65.28	11.16	-40.49	102.22	66.73	0.00	0.00	77.53	8.88	-56.98	81.35	1.62	0.00	0.00	84.92	14.10	-34.02	-115.19	69.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.57	21.60	-160.83	55.07	0.00	0.00	-49.54	69.53	17.28	5.39	-18.08	0.00	0.00	44.20	9.88	-19.91	145.86	-82.62	0.00	0.00	65.39	11.21	-40.52	102.43	66.71	0.00	0.00	77.37	8.89	-57.01	81.41	1.59	0.00	0.00	85.04	14.23	-34.04	-115.23	69.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.59	21.60	-160.81	55.06	0.00	0.00	-49.57	69.51	17.28	5.41	-18.07	0.00	0.00	44.15	9.94	-19.89	145.79	-82.55	0.00	0.00	65.44	11.27	-40.50	102.74	66.74	0.00	0.00	77.35	8.92	-56.98	81.42	1.57	0.00	0.00	84.86	14.23	-34.04	-115.05	69.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.59	21.63	-160.86	55.06	0.00	0.00	-49.48	69.51	17.29	5.37	-18.06	0.00	0.00	44.15	9.89	-19.87	145.75	-82.49	0.00	0.00	65.53	11.22	-40.46	102.97	66.77	0.00	0.00	77.49	8.89	-56.98	81.39	1.56	0.00	0.00	84.93	14.15	-33.99	-115.03	69.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.62	21.58	-160.82	55.06	0.00	0.00	-49.49	69.49	17.31	5.38	-18.07	0.00	0.00	43.98	9.82	-19.93	145.80	-82.38	0.00	0.00	65.64	11.20	-40.49	103.19	66.80	0.00	0.00	77.42	8.89	-57.08	81.44	1.59	0.00	0.00	85.16	14.21	-33.97	-115.12	69.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.57	21.60	-160.85	55.09	0.00	0.00	-49.51	69.52	17.26	5.38	-18.09	0.00	0.00	43.84	9.82	-19.98	146.17	-82.34	0.00	0.00	65.58	11.17	-40.54	103.21	66.78	0.00	0.00	77.26	8.88	-57.19	81.47	1.54	0.00	0.00	85.00	14.16	-34.06	-114.98	69.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.56	21.61	-160.81	55.06	0.00	0.00	-49.51	69.53	17.30	5.40	-18.07	0.00	0.00	44.03	9.92	-19.90	145.66	-82.45	0.00	0.00	65.50	11.22	-40.50	103.30	66.82	0.00	0.00	77.30	8.97	-57.14	81.49	1.54	0.00	0.00	84.68	14.10	-34.09	-114.64	69.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.57	21.62	-160.83	55.07	0.00	0.00	-49.52	69.52	17.29	5.39	-18.07	0.00	0.00	44.21	9.95	-19.93	145.31	-82.58	0.00	0.00	65.51	11.21	-40.52	103.39	66.83	0.00	0.00	77.30	8.93	-57.18	81.49	1.52	0.00	0.00	84.78	14.11	-34.08	-114.57	69.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.58	21.61	-160.83	55.06	0.00	0.00	-49.48	69.51	17.26	5.41	-18.07	0.00	0.00	44.22	10.03	-19.97	145.39	-82.62	0.00	0.00	65.59	11.24	-40.53	103.53	66.82	0.00	0.00	77.29	8.90	-57.23	81.54	1.51	0.00	0.00	85.23	14.28	-33.97	-114.72	69.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.59	21.60	-160.78	55.06	0.00	0.00	-49.55	69.50	17.32	5.42	-18.08	0.00	0.00	44.06	10.11	-19.96	145.50	-82.62	0.00	0.00	65.45	11.25	-40.50	103.69	66.84	0.00	0.00	77.17	8.92	-57.25	81.55	1.51	0.00	0.00	85.26	14.31	-33.94	-114.62	69.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.57	21.61	-160.78	55.06	0.00	0.00	-49.55	69.51	17.30	5.44	-18.08	0.00	0.00	44.11	10.15	-19.96	145.87	-82.78	0.00	0.00	65.38	11.31	-40.50	103.94	66.81	0.00	0.00	77.16	8.98	-57.31	81.57	1.48	0.00	0.00	85.12	14.27	-34.01	-114.27	69.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.57	21.60	-160.80	55.05	0.00	0.00	-49.53	69.51	17.28	5.43	-18.08	0.00	0.00	44.11	10.10	-20.01	146.40	-82.96	0.00	0.00	65.28	11.28	-40.54	104.11	66.75	0.00	0.00	77.10	8.97	-57.45	81.60	1.44	0.00	0.00	85.07	14.24	-34.03	-113.88	69.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.60	21.58	-160.76	55.05	0.00	0.00	-49.57	69.49	17.29	5.45	-18.09	0.00	0.00	43.94	10.11	-20.05	146.74	-83.04	0.00	0.00	65.31	11.24	-40.57	104.39	66.66	0.00	0.00	76.97	9.01	-57.57	81.68	1.43	0.00	0.00	85.05	14.35	-34.04	-113.51	69.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.58	21.62	-160.80	55.06	0.00	0.00	-49.52	69.52	17.32	5.42	-18.10	0.00	0.00	43.85	10.13	-20.01	146.95	-83.13	0.00	0.00	65.65	11.17	-40.50	104.82	66.53	0.00	0.00	76.92	8.96	-57.59	81.69	1.40	0.00	0.00	84.98	14.32	-34.05	-113.25	69.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.58	21.64	-160.84	55.05	0.00	0.00	-49.50	69.52	17.29	5.40	-18.10	0.00	0.00	43.81	10.12	-20.01	147.71	-83.32	0.00	0.00	65.79	11.16	-40.49	105.18	66.43	0.00	0.00	76.83	8.87	-57.66	81.72	1.39	0.00	0.00	84.91	14.23	-34.08	-112.97	69.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.61	21.61	-160.82	55.03	0.00	0.00	-49.46	69.49	17.32	5.39	-18.10	0.00	0.00	43.82	10.10	-20.04	148.59	-83.55	0.00	0.00	65.67	11.12	-40.52	105.38	66.34	0.00	0.00	76.80	8.88	-57.75	81.78	1.43	0.00	0.00	85.06	14.22	-34.07	-112.72	69.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.59	21.61	-160.82	55.03	0.00	0.00	-49.52	69.51	17.30	5.41	-18.10	0.00	0.00	43.83	10.16	-20.09	148.98	-83.77	0.00	0.00	65.59	11.09	-40.53	105.62	66.20	0.00	0.00	76.83	8.95	-57.83	81.86	1.43	0.00	0.00	85.18	14.32	-34.10	-112.58	69.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.56	21.63	-160.85	55.03	0.00	0.00	-49.49	69.54	17.30	5.39	-18.10	0.00	0.00	43.95	10.25	-20.09	148.33	-83.98	0.00	0.00	65.63	11.11	-40.50	105.83	66.09	0.00	0.00	76.89	8.90	-57.88	81.90	1.41	0.00	0.00	85.13	14.29	-34.11	-112.40	69.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.72	-55.59	21.60	-160.82	55.03	0.00	0.00	-49.53	69.52	17.28	5.41	-18.11	0.00	0.00	43.93	10.31	-20.14	147.98	-84.30	0.00	0.00	65.50	11.17	-40.56	105.92	66.03	0.00	0.00	76.70	8.87	-58.00	81.97	1.41	0.00	0.00	84.94	14.27	-34.19	-112.06	69.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.58	21.61	-160.80	55.02	0.00	0.00	-49.56	69.53	17.29	5.43	-18.11	0.00	0.00	43.86	10.33	-20.16	148.46	-84.82	0.00	0.00	65.67	11.20	-40.55	106.18	65.89	0.00	0.00	76.54	8.98	-58.05	82.02	1.41	0.00	0.00	84.99	14.36	-34.15	-111.93	69.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.57	21.65	-160.86	55.03	0.00	0.00	-49.53	69.54	17.28	5.39	-18.11	0.00	0.00	43.80	10.27	-20.18	148.91	-85.35	0.00	0.00	65.92	11.07	-40.52	106.37	65.72	0.00	0.00	76.51	8.91	-58.12	82.00	1.37	0.00	0.00	84.93	14.24	-34.12	-111.88	70.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.62	21.64	-160.85	55.02	0.00	0.00	-49.42	69.51	17.33	5.37	-18.11	0.00	0.00	43.98	10.35	-20.18	147.91	-85.80	0.00	0.00	65.85	11.01	-40.50	106.32	65.71	0.00	0.00	76.68	8.84	-58.22	82.01	1.39	0.00	0.00	84.74	14.08	-34.15	-111.57	70.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.60	21.59	-160.79	55.02	0.00	0.00	-49.54	69.52	17.31	5.42	-18.12	0.00	0.00	43.98	10.56	-20.26	148.11	-86.38	0.00	0.00	65.55	11.13	-40.55	106.34	65.68	0.00	0.00	76.55	9.00	-58.34	82.12	1.38	0.00	0.00	84.62	14.28	-34.24	-111.25	70.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.59	21.63	-160.82	55.03	0.00	0.00	-49.51	69.53	17.30	5.41	-18.12	0.00	0.00	43.94	10.49	-20.30	151.66	-87.10	0.00	0.00	65.82	11.08	-40.52	106.57	65.51	0.00	0.00	76.42	9.00	-58.35	82.13	1.31	0.00	0.00	84.90	14.38	-34.20	-111.21	70.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
