Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.84	-55.76	21.54	-160.96	55.38	0.00	0.00	-49.53	69.54	17.15	5.49	-17.85	0.00	0.00	43.51	9.95	-19.88	158.93	-85.20	0.00	0.00	63.81	11.87	-40.06	60.46	67.93	0.00	0.00	76.51	9.14	-57.39	81.39	0.76	0.00	0.00	83.07	13.86	-35.57	-102.51	70.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.85	-55.75	21.52	-160.92	55.36	0.00	0.00	-49.53	69.55	17.20	5.49	-17.84	0.00	0.00	43.64	10.02	-19.88	156.99	-85.20	0.00	0.00	63.75	11.89	-40.02	60.61	67.96	0.00	0.00	76.56	9.12	-57.34	81.37	0.79	0.00	0.00	83.25	14.00	-35.52	-102.77	70.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.86	-55.74	21.53	-160.94	55.37	0.00	0.00	-49.53	69.55	17.17	5.49	-17.85	0.00	0.00	43.61	10.00	-19.93	156.50	-85.16	0.00	0.00	63.80	11.84	-40.03	60.92	67.98	0.00	0.00	76.60	9.09	-57.33	81.38	0.77	0.00	0.00	83.29	14.01	-35.57	-102.82	70.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.74	21.55	-160.90	55.35	0.00	0.00	-49.54	69.55	17.23	5.50	-17.84	0.00	0.00	43.46	9.94	-19.84	155.78	-85.07	0.00	0.00	63.82	11.89	-39.97	61.17	68.06	0.00	0.00	76.60	9.16	-57.25	81.39	0.80	0.00	0.00	83.22	13.99	-35.49	-102.75	70.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.74	21.53	-160.92	55.35	0.00	0.00	-49.52	69.55	17.19	5.49	-17.84	0.00	0.00	43.49	9.92	-19.83	154.46	-85.04	0.00	0.00	63.68	11.91	-39.99	61.30	68.08	0.00	0.00	76.61	9.12	-57.29	81.36	0.79	0.00	0.00	83.26	13.97	-35.49	-102.81	70.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.74	21.54	-160.93	55.36	0.00	0.00	-49.49	69.55	17.18	5.48	-17.85	0.00	0.00	43.59	9.98	-19.82	152.95	-85.02	0.00	0.00	63.71	11.83	-40.00	61.64	68.10	0.00	0.00	76.64	9.09	-57.31	81.34	0.78	0.00	0.00	83.34	14.01	-35.49	-102.84	70.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.70	21.55	-160.93	55.35	0.00	0.00	-49.53	69.58	17.18	5.50	-17.84	0.00	0.00	43.56	10.00	-19.80	152.16	-85.01	0.00	0.00	63.84	11.84	-40.01	62.15	68.16	0.00	0.00	76.59	9.17	-57.24	81.36	0.77	0.00	0.00	83.26	14.05	-35.46	-102.72	70.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.72	21.55	-160.94	55.35	0.00	0.00	-49.52	69.56	17.16	5.50	-17.85	0.00	0.00	43.61	9.92	-19.82	151.55	-85.05	0.00	0.00	63.81	11.86	-40.04	62.47	68.17	0.00	0.00	76.61	9.14	-57.21	81.36	0.75	0.00	0.00	83.23	13.96	-35.46	-102.62	70.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.74	21.55	-160.92	55.36	0.00	0.00	-49.56	69.55	17.17	5.50	-17.86	0.00	0.00	43.62	9.95	-19.84	150.39	-85.05	0.00	0.00	63.66	11.91	-40.04	62.80	68.18	0.00	0.00	76.63	9.15	-57.28	81.33	0.74	0.00	0.00	83.26	13.97	-35.48	-102.56	70.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.73	21.54	-160.92	55.34	0.00	0.00	-49.50	69.56	17.19	5.49	-17.85	0.00	0.00	43.60	9.98	-19.80	149.04	-85.01	0.00	0.00	63.82	11.88	-40.02	63.36	68.25	0.00	0.00	76.71	9.20	-57.31	81.32	0.75	0.00	0.00	83.34	14.03	-35.44	-102.53	70.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.70	21.61	-160.96	55.34	0.00	0.00	-49.51	69.58	17.20	5.48	-17.84	0.00	0.00	43.59	9.94	-19.75	148.47	-85.02	0.00	0.00	63.94	11.83	-39.98	63.97	68.25	0.00	0.00	76.63	9.17	-57.23	81.35	0.72	0.00	0.00	83.31	14.06	-35.39	-102.47	70.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.85	-55.72	21.54	-160.91	55.35	0.00	0.00	-49.53	69.57	17.19	5.50	-17.86	0.00	0.00	43.66	9.90	-19.80	147.09	-85.07	0.00	0.00	63.85	11.85	-40.03	64.55	68.28	0.00	0.00	76.55	9.15	-57.22	81.37	0.73	0.00	0.00	83.28	14.05	-35.46	-102.35	70.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.73	21.54	-160.90	55.34	0.00	0.00	-49.55	69.56	17.19	5.51	-17.85	0.00	0.00	43.68	9.93	-19.79	145.57	-85.12	0.00	0.00	63.82	11.92	-40.02	65.51	68.32	0.00	0.00	76.60	9.20	-57.22	81.39	0.72	0.00	0.00	83.24	14.06	-35.46	-102.22	70.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.73	21.54	-160.93	55.35	0.00	0.00	-49.49	69.56	17.18	5.49	-17.86	0.00	0.00	43.66	9.92	-19.80	144.49	-85.13	0.00	0.00	63.92	11.88	-40.07	66.45	68.34	0.00	0.00	76.68	9.18	-57.28	81.40	0.71	0.00	0.00	83.19	14.00	-35.46	-102.03	70.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.74	21.53	-160.92	55.35	0.00	0.00	-49.52	69.55	17.16	5.50	-17.87	0.00	0.00	43.70	9.93	-19.82	143.49	-85.18	0.00	0.00	63.94	11.85	-40.11	67.19	68.31	0.00	0.00	76.64	9.18	-57.29	81.42	0.70	0.00	0.00	83.09	13.98	-35.50	-101.84	70.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.87	-55.77	21.54	-160.91	55.36	0.00	0.00	-49.53	69.53	17.20	5.49	-17.87	0.00	0.00	43.79	9.88	-19.79	141.69	-85.24	0.00	0.00	63.88	11.84	-40.10	67.83	68.33	0.00	0.00	76.54	9.15	-57.26	81.39	0.72	0.00	0.00	83.03	13.91	-35.52	-101.74	70.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.74	21.52	-160.89	55.34	0.00	0.00	-49.53	69.56	17.19	5.52	-17.86	0.00	0.00	43.83	9.92	-19.78	139.88	-85.28	0.00	0.00	63.91	11.94	-40.09	68.68	68.36	0.00	0.00	76.60	9.24	-57.28	81.44	0.74	0.00	0.00	83.11	14.01	-35.47	-101.78	70.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.75	21.55	-160.91	55.35	0.00	0.00	-49.52	69.55	17.19	5.51	-17.86	0.00	0.00	43.75	9.88	-19.79	138.94	-85.30	0.00	0.00	63.97	11.88	-40.10	69.45	68.34	0.00	0.00	76.68	9.17	-57.31	81.49	0.74	0.00	0.00	83.17	13.98	-35.42	-101.87	70.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.71	21.58	-160.94	55.34	0.00	0.00	-49.51	69.59	17.19	5.50	-17.84	0.00	0.00	43.79	9.91	-19.75	137.68	-85.36	0.00	0.00	64.05	11.90	-40.07	70.16	68.34	0.00	0.00	76.73	9.19	-57.26	81.50	0.75	0.00	0.00	83.21	13.99	-35.37	-101.99	70.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.73	21.57	-160.94	55.35	0.00	0.00	-49.53	69.57	17.14	5.51	-17.85	0.00	0.00	43.89	9.88	-19.77	136.01	-85.44	0.00	0.00	64.03	11.95	-40.11	70.83	68.36	0.00	0.00	76.68	9.23	-57.32	81.53	0.74	0.00	0.00	83.17	13.99	-35.46	-101.96	70.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.73	21.55	-160.92	55.34	0.00	0.00	-49.51	69.57	17.20	5.51	-17.84	0.00	0.00	43.96	9.86	-19.77	133.95	-85.49	0.00	0.00	63.98	11.98	-40.09	71.46	68.40	0.00	0.00	76.67	9.26	-57.32	81.55	0.81	0.00	0.00	83.11	13.96	-35.45	-101.90	70.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.72	21.58	-160.95	55.36	0.00	0.00	-49.51	69.58	17.16	5.50	-17.86	0.00	0.00	43.91	9.81	-19.81	133.36	-85.53	0.00	0.00	63.99	11.92	-40.16	72.01	68.36	0.00	0.00	76.64	9.21	-57.33	81.57	0.83	0.00	0.00	83.09	13.93	-35.48	-101.84	70.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.86	-55.76	21.53	-160.89	55.36	0.00	0.00	-49.54	69.54	17.20	5.52	-17.87	0.00	0.00	43.84	9.78	-19.80	132.46	-85.54	0.00	0.00	64.06	11.93	-40.19	72.43	68.42	0.00	0.00	76.56	9.23	-57.29	81.55	0.89	0.00	0.00	83.20	14.05	-35.50	-101.95	70.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.73	21.55	-160.92	55.34	0.00	0.00	-49.51	69.57	17.19	5.51	-17.85	0.00	0.00	43.96	9.79	-19.75	131.27	-85.63	0.00	0.00	64.16	11.94	-40.15	72.97	68.43	0.00	0.00	76.62	9.24	-57.24	81.52	0.89	0.00	0.00	83.36	14.12	-35.44	-102.24	70.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.72	21.56	-160.92	55.34	0.00	0.00	-49.51	69.56	17.19	5.51	-17.84	0.00	0.00	44.05	9.79	-19.74	129.92	-85.70	0.00	0.00	64.13	11.94	-40.14	73.58	68.44	0.00	0.00	76.67	9.24	-57.26	81.52	0.91	0.00	0.00	83.17	13.99	-35.42	-102.19	70.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.74	21.52	-160.90	55.35	0.00	0.00	-49.54	69.54	17.17	5.52	-17.86	0.00	0.00	44.00	9.74	-19.80	128.86	-85.73	0.00	0.00	64.06	11.99	-40.20	74.19	68.50	0.00	0.00	76.65	9.22	-57.34	81.51	0.97	0.00	0.00	82.89	13.86	-35.49	-101.97	70.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.73	21.54	-160.92	55.35	0.00	0.00	-49.52	69.55	17.17	5.52	-17.86	0.00	0.00	43.99	9.71	-19.78	128.07	-85.78	0.00	0.00	64.10	12.04	-40.19	74.93	68.52	0.00	0.00	76.67	9.19	-57.30	81.50	0.99	0.00	0.00	82.93	13.88	-35.47	-102.01	70.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.72	21.56	-160.91	55.35	0.00	0.00	-49.51	69.56	17.21	5.51	-17.86	0.00	0.00	44.06	9.70	-19.77	126.70	-85.88	0.00	0.00	64.14	12.00	-40.19	76.03	68.51	0.00	0.00	76.65	9.19	-57.24	81.50	1.02	0.00	0.00	83.01	13.92	-35.42	-102.16	70.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.85	-55.72	21.56	-160.93	55.35	0.00	0.00	-49.53	69.56	17.18	5.51	-17.86	0.00	0.00	44.15	9.71	-19.78	124.82	-86.07	0.00	0.00	64.18	11.98	-40.24	77.58	68.47	0.00	0.00	76.62	9.19	-57.21	81.50	1.03	0.00	0.00	83.00	13.92	-35.41	-102.32	70.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.86	-55.74	21.55	-160.94	55.36	0.00	0.00	-49.51	69.55	17.17	5.50	-17.87	0.00	0.00	44.16	9.68	-19.80	123.20	-86.23	0.00	0.00	64.23	12.03	-40.30	79.03	68.44	0.00	0.00	76.56	9.15	-57.22	81.47	1.06	0.00	0.00	83.04	13.91	-35.45	-102.53	70.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.83	-55.74	21.55	-160.91	55.34	0.00	0.00	-49.51	69.55	17.21	5.51	-17.87	0.00	0.00	44.21	9.72	-19.77	121.66	-86.34	0.00	0.00	64.31	12.14	-40.27	80.37	68.41	0.00	0.00	76.58	9.19	-57.17	81.48	1.10	0.00	0.00	83.16	13.95	-35.41	-102.76	70.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.76	21.53	-160.90	55.34	0.00	0.00	-49.52	69.53	17.19	5.51	-17.87	0.00	0.00	44.31	9.70	-19.80	119.99	-86.49	0.00	0.00	64.33	12.11	-40.30	82.00	68.30	0.00	0.00	76.59	9.19	-57.19	81.45	1.12	0.00	0.00	83.17	13.93	-35.41	-102.90	70.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.85	-55.74	21.55	-160.91	55.35	0.00	0.00	-49.52	69.55	17.19	5.51	-17.87	0.00	0.00	44.34	9.69	-19.79	118.54	-86.70	0.00	0.00	64.36	12.07	-40.30	84.12	68.07	0.00	0.00	76.62	9.21	-57.19	81.38	1.12	0.00	0.00	83.18	14.02	-35.38	-103.12	70.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.73	21.57	-160.94	55.34	0.00	0.00	-49.53	69.57	17.15	5.51	-17.85	0.00	0.00	44.25	9.70	-19.75	118.14	-86.88	0.00	0.00	64.42	12.07	-40.28	86.15	67.77	0.00	0.00	76.64	9.22	-57.15	81.33	1.11	0.00	0.00	83.16	14.02	-35.32	-103.42	71.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.84	-55.72	21.57	-160.92	55.33	0.00	0.00	-49.51	69.58	17.20	5.50	-17.85	0.00	0.00	44.17	9.72	-19.72	117.29	-86.95	0.00	0.00	64.44	12.07	-40.26	87.73	67.52	0.00	0.00	76.59	9.21	-57.08	81.26	1.15	0.00	0.00	82.99	13.87	-35.31	-103.53	71.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.85	-55.74	21.56	-160.91	55.35	0.00	0.00	-49.53	69.56	17.18	5.49	-17.86	0.00	0.00	44.24	9.69	-19.78	113.98	-87.19	0.00	0.00	64.45	12.04	-40.30	89.43	67.19	0.00	0.00	76.53	9.17	-57.07	81.15	1.14	0.00	0.00	82.92	13.82	-35.38	-103.73	71.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.73	21.55	-160.89	55.33	0.00	0.00	-49.50	69.57	17.21	5.49	-17.84	0.00	0.00	44.41	9.69	-19.76	107.82	-87.51	0.00	0.00	64.53	12.01	-40.28	91.26	66.83	0.00	0.00	76.60	9.18	-57.01	80.98	1.12	0.00	0.00	83.15	13.94	-35.34	-104.26	71.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.82	-55.69	21.57	-160.93	55.35	0.00	0.00	-49.52	69.60	17.14	5.48	-17.85	0.00	0.00	44.43	9.74	-19.79	103.53	-87.79	0.00	0.00	64.53	12.02	-40.33	92.44	66.56	0.00	0.00	76.65	9.20	-57.05	80.85	1.04	0.00	0.00	83.24	14.02	-35.36	-104.64	71.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
