Rep,Word,Interval,RealTime,Time,F1,F2,F3,F1_s,F2_s,F3_s,Speaker,Ch3_X,Ch3_Y,Ch4_X,Ch4_Y
forefront,forefront,3,1.3725095347535208,0.05,1476.784899958406,2378.5252198654757,3337.4378732758005,1511.0835549825022,2472.766457783109,3358.550493391381,S1,30.208916958405872,10.393047952463855,51.97609590492771,11.870654970289909
forefront,forefront,3,1.3787595347535209,0.05625,1599.2579403999298,2574.164882422672,3382.0344731369814,1601.5107378213834,2517.2793266855083,3352.693574929826,S1,30.35487412478238,10.47658274985492,51.75178055376832,11.891636696376757
forefront,forefront,3,1.3850095347535207,0.0625,1763.4170370528223,2571.131116133025,3281.2839071099615,1576.109090056253,2500.2061088040123,3277.9999421342377,S1,30.295857893043674,10.502928946521838,51.61,11.826071636956577
forefront,forefront,3,1.3912595347535208,0.06875,1781.8288925439388,2454.6590422797617,3301.430155798645,1393.3916783309148,2372.5033318335336,3203.056090861304,S1,30.13,10.416755994057981,51.55485189898569,11.78
forefront,forefront,3,1.397509534753521,0.075,1071.9487333295988,2091.719837087814,3084.529336374078,1186.14010250707,2151.4891897386983,3117.087026569488,S1,30.084381285797186,10.375785964347891,51.30314385739156,11.734381285797186
forefront,forefront,3,1.4037595347535208,0.08125,921.7950585439792,1908.0886898485198,3037.4306800228737,1019.6200681985774,1957.0962173644211,3065.791045129606,S1,29.87862587521762,10.292875291739206,51.191839327391314,11.675517982173945
forefront,forefront,3,1.4100095347535209,0.0875,1065.6286446712024,1871.4801251569295,3083.120906810656,967.1206590845399,1880.373835714732,3044.48349127887,S1,29.724952047536146,10.23061900594202,51.09823888710166,11.560714910869727
forefront,forefront,3,1.4162595347535207,0.09375,914.4505059874862,1827.2959685344563,3020.6066748218705,895.018713470627,1826.220988229702,3015.678423348904,S1,29.82154137492746,10.292314767680974,50.867685232319026,11.429232017826054
forefront,forefront,3,1.4225095347535208,0.1,852.4828521586621,1851.625259120563,2997.4099178024703,855.8724621825,1757.0490552615267,2956.0411310892246,S1,29.908749708260796,10.332500583478412,50.733392982173946,11.333750875217618
forefront,forefront,3,1.428759534753521,0.10625,800.6840284013517,1663.964326252404,2850.1068006433316,817.784059227973,1584.815322858071,2687.665849963516,S1,29.836077922753763,10.190059940579816,50.608083916811744,11.19203596434789
forefront,forefront,3,1.4350095347535208,0.1125,778.8140154192012,1344.8514949283788,2215.480831444746,798.2682474215477,1438.2665923711486,2387.8529298919552,S1,29.623618714202813,10.234523392753516,50.4,11.187738303623242
forefront,forefront,4,1.4412595347535209,0.11875,799.686565846458,1217.8856652894644,1897.8320834692513,801.2249723201056,1305.940662319359,2094.067812199996,S1,29.74657076173896,10.31835730956526,50.41164269043474,11.107982601304466
forefront,forefront,4,1.4475095347535207,0.125,809.056818059572,1267.1164169369474,1980.4614837308302,811.7840319062146,1291.4759460866528,2029.1321609795843,S1,29.822416958405874,10.241678946521837,50.375571928695784,10.992416958405874
forefront,forefront,4,1.4537595347535208,0.13125,819.4218403475923,1316.087406904606,2039.670811665655,833.3602811858851,1303.2655710035422,2014.7485797687277,S1,29.696071928695787,10.168690642898595,50.28086330362325,10.905208625072541
forefront,forefront,4,1.460009534753521,0.1375,854.6681337048923,1335.7982755235732,2060.886271836192,860.7973884290832,1338.8804595466333,2055.7356965210643,S1,29.551428363043424,10.179142982173945,50.290857017826056,10.79885730956526
forefront,forefront,4,1.4662595347535208,0.14375,897.9064888092043,1366.618254462055,2069.970016244784,890.7849376928217,1372.6286953085353,2093.7574863543036,S1,29.646648101014303,10.12530394652184,50.31451198811596,10.751767982173947
forefront,forefront,4,1.4725095347535209,0.15,929.0629159483459,1411.8641279290455,2122.5393238127317,917.7105615976828,1402.0220757256393,2137.3714369621453,S1,29.780404678550703,10.101618714202813,50.34161871420281,10.808035089130271
forefront,forefront,4,1.4787595347535207,0.15625,945.7437585376913,1438.7858525698757,2199.5084783216766,935.2165900602628,1427.015211219079,2185.5489524095074,S1,29.659768565652364,10.063393273913153,50.44894605347816,10.849357309565262
forefront,forefront,4,1.4850095347535208,0.1625,949.8191566376172,1447.2018159402398,2248.785207744756,942.2827027994559,1446.7306973958257,2230.243585972399,S1,29.71178508913027,9.990238011884037,50.53142807130422,10.87119005942018
forefront,forefront,4,1.491259534753521,0.16875,943.0234618910272,1458.8353638433828,2272.9822100114206,940.9311157115848,1461.499549013326,2263.6189102018484,S1,29.83164926797113,9.958453214492968,50.7350521960866,10.959690642898593
forefront,forefront,4,1.4975095347535208,0.175,935.386275029368,1476.4952081521708,2288.8610881990553,932.747308491304,1474.0622974082373,2282.8096360428317,S1,29.75,9.789857309565262,51.18646257695607,11.015606434347639
forefront,forefront,4,1.5037595347535209,0.18125,919.8321885535171,1488.843689730906,2298.594266922762,916.7968592448373,1484.9224150074622,2291.9637289140005,S1,29.89988011884036,9.755011988115964,51.48742207724624,11.092505994057982
forefront,forefront,4,1.5100095347535207,0.1875,895.1721141516268,1496.5024986305561,2298.773955179941,891.5194776311372,1494.9338783104213,2294.6931781743237,S1,30.149046785507025,9.839571053478162,51.77876082115914,11.209428071304217
forefront,forefront,4,1.5162595347535208,0.19375,859.5541301882675,1500.0140399568513,2293.9765862480617,856.0887049172215,1504.215357555111,2295.601322710317,S1,30.36749883304317,9.810357309565262,52.34642690434739,11.433392106956324
forefront,forefront,4,1.522509534753521,0.2,813.5398704117703,1511.245334761487,2293.349222357043,814.5443119364489,1514.2476370480952,2298.9713551884233,S1,30.6335590653622,9.784869005942017,52.77659415449247,11.608952047536146
forefront,forefront,4,1.5287595347535208,0.20625,770.5389352093089,1528.6725422940144,2299.107324346892,767.6126251901482,1527.0428212444592,2320.1983550785903,S1,30.69,9.84861871420281,53.24705760666616,11.789219446231677
forefront,forefront,4,1.5350095347535209,0.2125,718.7590699493651,1537.8060718841753,2319.4418256824206,711.8693992586478,1540.008078913829,2363.726515654211,S1,30.944427487825802,9.860214327391315,53.86906930304293,12.00635643434764
forefront,forefront,4,1.5412595347535207,0.21875,646.3101926172698,1555.8463962762135,2416.207847490233,646.2002941078889,1553.1009382541333,2425.2781800572143,S1,31.426928071304214,9.87,54.22141608318825,12.23488011884036
forefront,forefront,4,1.5475095347535208,0.225,573.531619757032,1568.6720563829076,2534.81104836626,580.2246527790488,1564.0184341186111,2486.813778020756,S1,31.477678946521838,9.827678946521836,54.419344446231676,12.413511696376757
forefront,forefront,4,1.553759534753521,0.23125,520.8321459628448,1571.762166411276,2565.8931869672483,525.4315745361546,1578.0120769108698,2532.980447729315,S1,31.73790892217345,9.844446053478164,54.90667632086899,12.504446053478164
forefront,forefront,4,1.560009534753521,0.2375,481.9309578885869,1581.3518573741862,2549.7177112521163,487.23174917705455,1598.3862369777817,2558.796329833904,S1,32.1678081901446,9.975809065362204,55.44476023768075,12.635809065362205
forefront,forefront,4,1.5662595347535209,0.24375,458.9321436797319,1618.6778186093597,2565.3597053327867,464.28604788824106,1626.185358515031,2575.970441072459,S1,32.144154678550706,9.876762571594377,55.76608816043449,12.655458625072539
forefront,forefront,4,1.5725095347535207,0.25,451.9950420964045,1668.5016657147748,2587.2786158328945,454.59623018881956,1659.7208629221516,2620.5867284964443,S1,32.34596257695607,9.822570761738955,56.1568912317387,12.681642106956323
forefront,forefront,4,1.5787595347535208,0.25625,450.79852854822036,1698.1408243712292,2622.2137217169206,452.90085061899987,1682.0980816767922,2683.7477215915437,S1,32.81479020797064,9.937976023768073,56.65675424362275,12.78
forefront,forefront,4,1.585009534753521,0.2625,453.72796748424,1723.1513457485848,2811.6720010110535,454.3676813331419,1691.2869782618855,2750.773838894716,S1,33.08068976768098,9.95,57.24316462449223,12.770547660724649
forefront,forefront,4,1.591259534753521,0.26875,456.8934813923254,1685.9760112455747,2893.748563938687,458.43475771095547,1656.3821888355415,2776.968112706618,S1,33.05292807130422,9.938089327391314,57.58923085086924,12.803374708260796
forefront,forefront,4,1.5975095347535209,0.275,459.06310099342085,1591.112137452648,2778.0581298576826,464.89675153926464,1605.2281267533724,2731.0309012788525,S1,33.21553508913027,9.899416958405872,58.02786725550679,12.864369005942018
forefront,forefront,4,1.6037595347535207,0.28125,473.23198645520057,1538.5962315618945,2620.1695085445067,473.23198645520057,1538.5962315618945,2620.1695085445067,S1,33.436546785507026,9.825863303623244,58.60453962449221,12.829035964347892
